,id,first_name,height_feet,height_inches,last_name,position,weight_pounds,abbreviation,city,conference,division,full_name,name
291,739,Chris,,,Smith,,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
292,740,Christian,,,Laettner,,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
293,741,Gundars,,,Vetra,,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
294,742,Corey,,,Williams,,,CHI,Chicago,East,Central,Chicago Bulls,Bulls
295,743,Elmore,,,Spencer,,,LAC,LA,West,Pacific,LA Clippers,Clippers
296,744,Anthony,,,Peeler,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
297,745,Duane,,,Cooper,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
298,746,John,,,Crotty,,,UTA,Utah,West,Northwest,Utah Jazz,Jazz
299,747,Stephen,,,Howard,,,UTA,Utah,West,Northwest,Utah Jazz,Jazz
300,748,Byron,,,Houston,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
301,749,Keith,,,Jennings,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
302,750,Latrell,,,Sprewell,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
303,751,Bryant,,,Stith,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
304,752,LaPhonso,,,Ellis,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
305,753,Matt,,,Othick,,,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
306,754,Sam,,,Mack,,,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
307,755,Anthony,,,Pullard,,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
308,756,Malik,,,Sealy,,,IND,Indiana,East,Central,Indiana Pacers,Pacers
309,757,Hubert,,,Davis,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
310,758,Sean,,,Rooks,,,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
311,759,Walter,,,Bond,,,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
312,760,Harold,,,Miner,,,MIA,Miami,East,Southeast,Miami Heat,Heat
313,761,Oliver,,,Miller,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
314,762,Lorenzo,,,Williams,,,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
315,763,Dave,,,Johnson,,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
316,764,Reggie,,,Smith,,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
317,765,Tracy,,,Murray,,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
318,766,Robert,,,Werdann,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
319,767,Alex,,,Stivrins,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
320,768,Frank,,,Johnson,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
321,769,Randy,,,Woods,,,LAC,LA,West,Pacific,LA Clippers,Clippers
322,770,Litterial,,,Green,,,ORL,Orlando,East,Southeast,Orlando Magic,Magic
323,771,Alonzo,,,Mourning,,,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
324,772,Alex,,,Blackwell,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
325,773,Isaiah,,,Morris,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
326,774,Doug,,,Overton,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
327,775,Eric,,,Anderson,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
328,776,Tim,,,Kempton,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
329,777,Stan,,,Kimbrough,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
330,778,Jay,,,Guidinger,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
331,779,Gary,,,Plummer,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
332,780,Matt,,,Geiger,,,MIA,Miami,East,Southeast,Miami Heat,Heat
333,781,Marcus,,,Webb,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
334,782,Jojo,,,English,,,CHI,Chicago,East,Central,Chicago Bulls,Bulls
335,783,Marlon,,,Maxey,,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
336,784,Jon,,,Barry,,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
337,785,Richard,,,Dumas,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
338,786,Radisav,,,Curcic,,,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
339,787,Andre,,,Spencer,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
340,788,Dexter,,,Cambridge,,,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
341,789,Joe,,,Courtney,,,CHI,Chicago,East,Central,Chicago Bulls,Bulls
342,790,Duane,,,Washington,,,LAC,LA,West,Pacific,LA Clippers,Clippers
343,791,Melvin,,,Newbern,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
344,792,Ricky,,,Blanton,,,CHI,Chicago,East,Central,Chicago Bulls,Bulls
345,793,Jim,,,Jackson,,,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
346,794,Barry,,,Stevens,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
347,795,Doug,,,Christie,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
348,796,Pat,,,Durham,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
349,797,Thomas,,,Jordan,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
350,798,Gary,,,Alexander,,,MIA,Miami,East,Southeast,Miami Heat,Heat
351,799,Anfernee,,,Hardaway,,,ORL,Orlando,East,Southeast,Orlando Magic,Magic
352,800,Keith,,,Tower,,,ORL,Orlando,East,Southeast,Orlando Magic,Magic
353,801,Chris,,,Whitney,,,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
354,802,Josh,,,Grant,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
355,803,Bobby,,,Hurley,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
356,804,Mike,,,Peplowski,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
357,805,Darnell,,,Mee,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
358,806,Rodney,,,Rogers,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
359,807,Acie,,,Earl,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
360,808,Dino,,,Radja,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
361,809,Chris,,,Mills,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
362,810,Vin,,,Baker,,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
363,811,Antonio,,,Harvey,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
364,812,Nick,,,Van Exel,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
365,813,Terry,,,Dehere,,,LAC,LA,West,Pacific,LA Clippers,Clippers
366,814,James,,,Robinson,,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
367,815,Corie,,,Blount,,,CHI,Chicago,East,Central,Chicago Bulls,Bulls
368,816,Toni,,,Kukoc,,,CHI,Chicago,East,Central,Chicago Bulls,Bulls
369,817,Michael,,,Curry,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
370,818,Shawn,,,Bradley,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
371,819,Warren,,,Kidd,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
372,820,Calbert,,,Cheaney,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
373,821,Mitchell,,,Butler,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
374,822,Tito,,,Horford,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
375,823,Bryon,,,Russell,,,UTA,Utah,West,Northwest,Utah Jazz,Jazz
376,824,Luther,,,Wright,,,UTA,Utah,West,Northwest,Utah Jazz,Jazz
377,825,Darren,,,Morningstar,,,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
378,826,Jamal,,,Mashburn,,,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
379,827,Lucious,,,Harris,,,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
380,828,Popeye,,,Jones,,,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
381,829,Eric,,,Riley,,,HOU,Houston,West,Southwest,Houston Rockets,Rockets
382,830,Sam,,,Cassell,,,HOU,Houston,West,Southwest,Houston Rockets,Rockets
383,831,P.J.,,,Brown,,,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
384,832,Rex,,,Walters,,,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
385,833,Antonio,,,Davis,,,IND,Indiana,East,Central,Indiana Pacers,Pacers
386,834,Allan,,,Houston,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
387,835,Lindsey,,,Hunter,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
388,836,Brian,,,Davis,,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
389,837,Isaiah,,,Rider,,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
390,838,Matt,,,Wenstrom,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
391,839,Scott,,,Haskin,,,IND,Indiana,East,Central,Indiana Pacers,Pacers
392,840,Gerald,,,Madkins,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
393,841,Greg,,,Graham,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
394,842,Ervin,,,Johnson,,,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
395,843,George,,,Lynch,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
396,844,Bob,,,Martin,,,LAC,LA,West,Pacific,LA Clippers,Clippers
397,845,Ricky,,,Grace,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
398,846,Sedric,,,Toney,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
399,847,Chris,,,Webber,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
400,848,Gheorghe,,,Muresan,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
401,849,Richard,,,Petruska,,,HOU,Houston,West,Southwest,Houston Rockets,Rockets
402,850,Kevin,,,Thompson,,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
403,851,Adonis,,,Jordan,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
404,852,Scott,,,Burrell,,,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
405,853,Dell,,,Demps,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
406,854,Evers,,,Burns,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
407,855,Aaron,,,Williams,,,UTA,Utah,West,Northwest,Utah Jazz,Jazz
408,856,Stanley,,,Jackson,,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
409,857,David,,,Wesley,,,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
410,858,Chris,,,King,,,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
411,859,Doug,,,Edwards,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
412,860,Harold,,,Ellis,,,LAC,LA,West,Pacific,LA Clippers,Clippers
413,861,Malcolm,,,Mackey,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
414,862,Ben,,,Coleman,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
415,863,Roy,,,Marble,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
416,864,Reggie,,,Jordan,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
417,865,Chad,,,Gallagher,,,UTA,Utah,West,Northwest,Utah Jazz,Jazz
418,866,Bo,,,Outlaw,,,LAC,LA,West,Pacific,LA Clippers,Clippers
419,867,Bill,,,Edwards,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
420,868,Andrew,,,Gaze,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
421,869,Alphonso,,,Ford,,,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
422,870,Andres,,,Guibert,,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
423,871,Skeeter,,,Henry,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
424,872,Chris,,,Jent,,,HOU,Houston,West,Southwest,Houston Rockets,Rockets
425,873,Geert,,,Hammink,,,ORL,Orlando,East,Southeast,Orlando Magic,Magic
426,874,Jalen,,,Rose,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
427,875,Reggie,,,Slater,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
428,876,Askia,,,Jones,,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
429,877,Donyell,,,Marshall,,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
430,878,Howard,,,Eisley,,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
431,879,Grant,,,Hill,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
432,880,Anthony,,,Miller,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
433,881,Eddie,,,Jones,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
434,882,Dickey,,,Simpkins,,,CHI,Chicago,East,Central,Chicago Bulls,Bulls
435,883,Eric,,,Piatkowski,,,LAC,LA,West,Pacific,LA Clippers,Clippers
436,884,Lamond,,,Murray,,,LAC,LA,West,Pacific,LA Clippers,Clippers
437,885,Matt,,,Fish,,,LAC,LA,West,Pacific,LA Clippers,Clippers
438,886,Aaron,,,McKie,,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
439,887,Eric,,,Montross,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
440,888,Fred,,,Vinson,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
441,889,Tom,,,Hovasse,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
442,890,Jamie,,,Watson,,,UTA,Utah,West,Northwest,Utah Jazz,Jazz
443,891,Khalid,,,Reeves,,,MIA,Miami,East,Southeast,Miami Heat,Heat
444,892,Brian,,,Grant,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
445,893,Henry,,,Turner,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
446,894,Michael,,,Smith,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
447,895,Antonio,,,Lang,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
448,896,Wesley,,,Person,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
449,897,B.J.,,,Tyler,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
450,898,Derrick,,,Alston,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
451,899,Sharone,,,Wright,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
452,900,Eric,,,Mobley,,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
453,901,Darrin,,,Hancock,,,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
454,902,Bill,,,Curley,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
455,903,Anthony,,,Tucker,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
456,904,Tim,,,Breaux,,,HOU,Houston,West,Southwest,Houston Rockets,Rockets
457,905,Zan,,,Tabak,,,HOU,Houston,West,Southwest,Houston Rockets,Rockets
458,906,Brooks,,,Thompson,,,ORL,Orlando,East,Southeast,Orlando Magic,Magic
459,907,Glenn,,,Robinson,,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
460,908,Jason,,,Kidd,,,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
461,909,Tony,,,Dumas,,,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
462,910,Monty,,,Williams,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
463,911,Carlos,,,Rogers,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
464,912,Sergei,,,Bazarevich,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
465,913,Julius,,,Nwosu,,,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
466,914,Trevor,,,Ruffin,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
467,915,Yinka,,,Dare,,,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
468,916,Greg,,,Minor,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
469,917,Clifford,,,Rozier,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
470,918,Charlie,,,Ward,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
471,919,Dontonio,,,Wingfield,,,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
472,920,Aaron,,,Swinson,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
473,921,Jim,,,McIlvaine,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
474,922,Juwan,,,Howard,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
475,923,James,,,Blackwell,,,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
476,924,Ivano,,,Newbill,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
477,925,Dwayne,,,Morton,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
478,926,Chris,,,Childs,,,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
479,927,Ryan,,,Lorthridge,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
480,928,Elmer,,,Bennett,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
481,929,Darrick,,,Martin,,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
482,930,Jerome,,,Harmon,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
483,931,Mark,,,Strickland,,,IND,Indiana,East,Central,Indiana Pacers,Pacers
484,932,Eldridge,,,Recasner,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
485,933,Darrell,,,Armstrong,,,ORL,Orlando,East,Southeast,Orlando Magic,Magic
486,934,Derrick,,,Phelps,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
487,935,Cherokee,,,Parks,,,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
488,936,Loren,,,Meyer,,,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
489,937,Charles,,,Claxton,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
490,938,Eric,,,Williams,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
491,939,Junior,,,Burrough,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
492,940,Brent,,,Barry,,,LAC,LA,West,Pacific,LA Clippers,Clippers
493,941,Chris,,,Carr,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
494,942,Michael,,,Finley,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
495,943,Greg,,,Ostertag,,,UTA,Utah,West,Northwest,Utah Jazz,Jazz
496,944,Eric,,,Snow,,,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
497,945,Sherell,,,Ford,,,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
498,946,Jerry,,,Stackhouse,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
499,947,Jeff,,,Webster,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
500,948,Rasheed,,,Wallace,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
501,949,Arvydas,,,Sabonis,,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
502,950,Gary,,,Trent,,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
503,951,Randolph,,,Childress,,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
504,952,Bryant,,,Reeves,,,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
505,953,Lawrence,,,Moten,,,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
506,954,Jason,,,Caffey,,,CHI,Chicago,East,Central,Chicago Bulls,Bulls
507,955,George,,,Zidek,,,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
508,956,Alvin,,,Heggs,,,HOU,Houston,West,Southwest,Houston Rockets,Rockets
509,957,Joe,,,Smith,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
510,958,Alan,,,Henderson,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
511,959,Travis,,,Best,,,IND,Indiana,East,Central,Indiana Pacers,Pacers
512,960,Damon,,,Stoudamire,,,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
513,961,Jimmy,,,King,,,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
514,962,Ed,,,O'Bannon,,,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
515,963,Lou,,,Roe,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
516,964,Theo,,,Ratliff,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
517,965,Antonio,,,McDyess,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
518,966,Bob,,,Sura,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
519,967,Donny,,,Marshall,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
520,968,John,,,Amaechi,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
521,969,Tyus,,,Edney,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
522,970,Jerome,,,Allen,,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
523,971,Kevin,,,Garnett,,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
524,972,Mark,,,Davis,,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
525,973,Marques,,,Bragg,,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
526,974,Shawn,,,Respert,,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
527,975,Fred,,,Hoiberg,,,IND,Indiana,East,Central,Indiana Pacers,Pacers
528,976,Frankie,,,King,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
529,977,Don,,,Reid,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
530,978,Kurt,,,Thomas,,,MIA,Miami,East,Southeast,Miami Heat,Heat
531,979,Sasha,,,Danilovic,,,MIA,Miami,East,Southeast,Miami Heat,Heat
532,980,Terrence,,,Rencher,,,MIA,Miami,East,Southeast,Miami Heat,Heat
533,981,Cory,,,Alexander,,,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
534,982,Howard,,,Nathan,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
535,983,Todd,,,Mundt,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
536,984,David,,,Vaughn,,,ORL,Orlando,East,Southeast,Orlando Magic,Magic
537,985,Log,,,Vander Velden,,,LAC,LA,West,Pacific,LA Clippers,Clippers
538,986,Ashraf,,,Amaya,,,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
539,987,Stefano,,,Rusconi,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
540,988,Larry,,,Sykes,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
541,989,Vincenzo,,,Esposito,,,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
542,990,Corliss,,,Williamson,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
543,991,Rastko,,,Cvetkovic,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
544,992,Corey,,,Beck,,,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
545,993,Voshon,,,Lenard,,,MIA,Miami,East,Southeast,Miami Heat,Heat
546,994,Anthony,,,Goldwire,,,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
547,995,Andrew,,,DeClercq,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
548,996,Richard,,,Manning,,,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
549,997,Clint,,,McDaniel,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
550,998,Martin,,,Lewis,,,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
551,999,Dwayne,,,Whitfield,,,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
552,1000,Mario,,,Bennett,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
553,1001,Melvin,,,Booker,,,HOU,Houston,West,Southwest,Houston Rockets,Rockets
554,1002,Darryl,,,Johnson,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
555,1003,John,,,Coker,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
556,1004,Donnie,,,Boyce,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
557,1005,Thomas,,,Hamilton,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
558,1006,Robert,,,Churchwell,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
559,1007,Cuonzo,,,Martin,,,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
560,1008,Cedric,,,Lewis,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
561,1009,Antoine,,,Walker,F,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
562,1010,Brett,,,Szabo,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
563,1011,Brent,,,Scott,,,IND,Indiana,East,Central,Indiana Pacers,Pacers
564,1012,Erick,,,Dampier,,,IND,Indiana,East,Central,Indiana Pacers,Pacers
565,1013,Jerome,,,Williams,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
566,1014,John,,,Wallace,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
567,1015,Walter,,,McCarty,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
568,1016,Marcus,,,Camby,,,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
569,1017,Donald,,,Whiteside,,,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
570,1018,Shareef,,,Abdur-Rahim,F,,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
571,1019,Roy,,,Rogers,,,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
572,1020,Ben,,,Wallace,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
573,1021,Reggie,,,Geary,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
574,1022,Vitaly,,,Potapenko,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
575,1023,Ed,,,O'Bannon,F,,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
576,1024,Kerry,,,Kittles,,,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
577,1025,Erick,,,Strickland,,,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
578,1026,Darvin,,,Ham,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
579,1027,Stephon,,,Marbury,G,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
580,1028,Shane,,,Heal,,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
